	index	original	translation	z_mean	similar_sentence	similarity	similar_sentence_quality
4311	4311	Generalul Frusci a refuzat să se retragă, argumentând că o asemenea acțiune ar dăuna prestigiului italienilor.	General Frusci refused to withdraw, arguing that such an action would harm the prestige of Italians.	0.8862712870003637	The French, for fear of Italian retaliation, blocked the runways of take-off to prevent the British raids.	0.49357089400291443	0.19556666856565233
4312	4312	La din 2017, a câștigat un cu , care la acea vreme deținea locul 1 în clasamentul mondial de clasament de doi ani.	Council Regulation (EEC) No 2658 / 87 of 23 July 1987 on the tariff and statistical nomenclature and on the Common Customs Tariff (OJ L 256, 7.9.1987, p.	-2.409943393047483	Council Regulation (EC) No 659 / 1999 of 22 March 1999 laying down detailed rules for the application of Article 93 of the EC Treaty (OJ L 83, 27.3.1999, p. 1).	0.32076606154441833	-2.614418942614912
4313	4313	Pentru ca o cucerire să fie legitimă, era nevoie ca întâi să fie proclamat djihadul.	For a conquest to be legitimate, Dr Jihad had to be proclaimed first.	-0.37663486450906375	The first acceptance was the call at Islam.	0.517106831073761	-1.3317468367805088
4314	4314	Alte școli au apărut și în Japonia, Austria, Italia și în SUA, la Dumberton Oaks.	Other schools appeared in Japan, Austria, Italy and the USA in Dumberton Oaks.	0.900886703900602	The Insonzo resin, which brands the border between Austria and Italy, has become battle field.	0.3891793489456177	-1.6484885941603222
4315	4315	În 40 d.Hr., Caligula a început punerea în aplicare a politicilor foarte controversate, care a introdus religia în rolul său politic.	In 40, Caligula began implementing very controversial policies, which introduced religion into its political role.	0.04520122589700814	For four years, Rome was submitted to the sadic regime of Caligula.	0.4456796944141388	0.9651039684842434
4316	4316	La mijlocul lui iulie înflorește răsărita se începe recoltarea orzului de primăvară a grîului de toamnă, a caiselor.	In mid-July they flourish the harvest of spring barley of the autumn grain, the apricots.	-0.5851681575282207	In August at the beginning of September the early grape varieties, plums, pears, horns, etc.	0.5300437808036804	-0.716539626221766
4317	4317	În 1849 a promulgat o constituție și a dizolvat parlamentul.	In 1849 he promulgated a constitution and dissolved the parliament.	0.880828136959772	In 1851 he tried to revise the constitution by parliamentary method.	0.7622601389884949	0.8554638829601418
4318	4318	În al treilea rând, Germania se afla în criză alimentară profundă.	Thirdly, Germany was in deep food crisis.	1.0396977933505331	This is once the big crises, be it the first Berlin crisis, the missile crisis.	0.4898347556591034	-0.7096179365717602
4319	4319	Nu mai existau partide politice în Franța, alegerile fiind câștigate doar de candidații oficiali.	There were no political parties in France anymore, and the elections were won only by official candidates.	0.7075995283443133	But 61% of French people were entitled to take part in the elections.	0.5371541380882263	1.1266604840467875
4320	4320	Sunt câțiva clerici catolici care au fost convinși de adevărurile protestante.	There are some Catholic clergies who have been persuaded by the real Protestant.	-0.1564710340015962	In the fervent Catholic areas, some clerics took the oath.	0.6741175055503845	0.7639697603036778
4321	4321	Nu se ridică însă niciodată la statutul de geniu diabolic, ci se afundă în banalitate și grosolănie.	However, it never comes up to the status of the diabolic genium, but draws into trivial and grotesque.	1.019627916932367	But it was a distant figure, which lived comfortable and never had attended demonstrations.	0.37597721815109253	-0.3775430369566945
4322	4322	Ea se poate baza pe principii cărora normele de drept le sunt subordonate, de exemplu dreptul la existență al statului sau rațiunea de stat.	It can be based on principles to which the rules of law are subordinated, for example, the right to existence of the State or the rationale of the State.	0.6017539230504759	"In the philosophy of the right, the notion of dictatorship arises when the rules of law are separated from the rules of implementation. """	0.45014679431915283	-0.7027343463321438
4323	4323	Puțin după ce a ajuns la Alfea, ea a descoperit că puterile ei își au originea de la antica Flacără a Dragonului.	A little after arriving at Alfea, she discovered that her powers originate from the antics of the Fleet of the Dragon.	-0.08407120544428405	After the death of Rugila, Attila, which became the only King of hunts in the meantime, gains some very important battles.	0.380984902381897	0.5955336018228884
4324	4324	Situația a ajuns la o criză generală de la sfârșitul lunii august, când trupele germane au continuat să se mobilizeze lângă granița poloneză.	The situation has reached a general crisis since the end of August, when German troops continued to mobilise next to the Polish border.	1.0227485217328152	The country was finally going to fall in front of German forces deployed urgently in the fight against Greece.	0.4880216121673584	0.9328130849764987
4325	4325	În clasa a șasea compune deja un roman despre cruciade.	In Sixth class it already consists of a novel about cruciades.	-0.3230386193975379	Primary education in Croatia begins six or seven years old and consists of eight classes.	0.42001163959503174	0.5606211694036002
4326	4326	Județul este unitatea administrativă condusă de un consiliu județean și un prefect.	The district is the administrative unit managed by a county council and a prefect.	0.7652087932699181	The municipality of Cashin is managed by a mayor and a local council composed of 13 advisers.	0.5963959693908691	0.6621513295728066
4327	4327	Este o creație originală a artei romane de la începutul sec.	It is an original creation of the Roman arts since the beginning of the sec.	0.4483438130022817	The basis is made up of the classical arts in the Roman Empire.	0.6361445188522339	1.0349111947103327
4328	4328	Catolicismul și protestantismul sunt prezente mai ales în Transilvania și Crișana.	Catolicism and protest are especially present in Transylvania and Crişana.	-0.15505481478942876	This goes against the Church and dogmas of the Catholic Church.	0.4318297505378723	1.0075545224479185
4329	4329	Nevasta lui Desmoulins a încercat să organizeze o demonstrație în sprijinul sau, dar a fost arestată și ghilotinată alături de nevasta lui Hebert.	Desmoulins's need for a demonstration in support of or, but imprisoned and guillotinated Hebert's noun.	-1.538517014439753	Her courage inspired one of the prison guards, named Pudens.	0.3229091763496399	1.1728295480419868
4330	4330	Până acum 90 de ani, preoții Cașinului făceau serviciu religios în fiecare zi, dimineața „utrenie” iar seara „vicernie”.	This is because, on the basis of the criteria laid down in Article 6 (1) (c) of Regulation (EU) No 182 / 2011, two types of common criteria have been adopted.	-2.4645272726653538	This is because, on the basis of the criteria laid down in Article 6 (1) (c) of Regulation (EU) No 182 / 2011, two types of measures are adopted.	0.9399361610412598	-2.5029983042395996
4331	4331	Reabilitat, căpitanul Dreyfus a fost reintegrat în armată cu grad de maior și a participat la Primul Război Mondial.	Rehabilitation, Captain Dreyfus was reintegrated into the Major Army and participated in the First World War.	-0.6913969925478566	He followed a military career and participated in the War of Independence.	0.4579477608203888	0.7941509000596018
4332	4332	143.000 sunt creștini ortodocși, atât din partea Patriarhiei Constantinopolului cât și din partea Patrierhiei Ruse.	143.000 are Orthodox Christians, both from the Patriarchy of Constantinopoly and from the Russian Patrieria.	-0.5121941012833405	Religious members of Captain Constantinov and Neculcea, and naturalist Constantin Chirica.	0.43547478318214417	-1.3586821849117845
4333	4333	zona câmpului face să se schimbe forma câmpului, fenomen pe care detectorul îl percepe.	The field shall change the shape of the field, a phenomenon that the detector perceives.	-0.48849948248675457	it is known as ivory and it consists of crossed line models which create zones in the shape of diamond.	0.3475739061832428	-0.06252377572087738
4334	4334	Dintre supraviețuitorii găsiți au murit, în următoarele câteva săptămâni, de tifos sau malnutriție circa zece mii.	In the next few weeks, around ten thousand of the survivors found died of thiofos or malnutrition.	0.5980446241845144	Millions have died fiindcbrus were not immune from diseases that Europeans, such as a pojar or pox.	0.41790762543678284	-0.5463122522218669
4335	4335	Primul Tur al Franței a fost programat în anul 1903.	The first Tur of France was scheduled in 1903.	1.1389689345610707	The youngest winner of Turk France was Henri Cornet, who was 19 years old in 1904.	0.5483613610267639	-0.2913477028041209
4336	4336	Originară din Morvan, orfană de mamă, Jeanne vine la Paris pentru a se căpătui.	Originally from Morvan, a mother orphan, Jeanne comes to Paris to get to grips.	-0.7555178205078416	Boyesterday munteni commanded the mothers in the Fleet, just as the local, Romanian, Hungarian, welcomed the mothers there, too, from Mr Ţy Romesti.	0.39849305152893066	-1.8476066880061586
4337	4337	"""Planul de campanie primară"" al lui Schellendorf a fost, prin urmare, adoptat în mod implicit."	Schellendorf's' primary campaign plan 'was therefore implicitly adopted.	0.6984546305223337	Schellendorf also produced a mobilisation plan and the training of war forces.	0.46215206384658813	0.8531669641464331
4338	4338	Potrivit , Malta este identificată ca fiind Arie Urbană Funcțională.	According to Malta is identified as the Urban functional Arie.	-1.0532316337739693	These charter governed the organisation of these cities.	0.3791123032569885	1.0372308736740183
4339	4339	Temperatura medie maxima in august este de 28 °C iar in decembrie este de 14 °C.	The maximum average temperature in August is 28 ° C and in December it is 14 ° C.	0.7228416432568293	Only 41 of them were executed at night, 28 at night 17 / 18 August and 13 at next night.	0.3549923896789551	-0.4048469609350685
4340	4340	250pxthumbE60 la intrarea în oraș, Calea Sighișoarei	250pxthumbE60 at the entrance to the city, Season Road	-1.6889488212856312	ghtghtness 240pxBiserica Reformed from Voinicas street	0.4983225464820862	-1.4740469540065997
4341	4341	Androceu format din 5 stamine, iar gineceul este tricarpelar, sincarp, cu numeroase ovule.	Androcene consisting of 5 stamines and ginecum is tricarpel, syncarp, with numerous oocytes.	0.7419523710355299	Their flowers ginecum tricarpelar, trilocular and sincarp.	0.5059348344802856	-1.213209219405452
4342	4342	Spre 850, au migrat în Noua Zeelandă unde au devenit cunoscuți că Māori.	In January 2013, the Minister of Foreign Affairs issued a letter calling for the re-admission of Mādes.	-2.6687960598821987	In the same month, Mathieu Dreyfus lodged a complaint with the Ministry of War against Walsin Esterházy.	0.37581613659858704	0.8080975721023935
4343	4343	Cursele cu motor au fost interzise în Elveția după Dezastrul de la Le Mans din 1955, excepție făcând cursele în pantă.	Motor sources were banned in Switzerland after the Le Mans disaster of 1955, with the exception of slope races.	-0.7948653571841723	Dates 1916, the Germans deport French to Switzerland.	0.41303300857543945	0.6727379297494968
4344	4344	Slovenia a fost centrul punk rockului din Iugoslavia .	Slovenia was the centre of the punk of the rock in Yugoslavia.	-0.4928598916973883	Slovenia is a parliamentary democratic republic with a multi-party system.	0.45623210072517395	1.058373052130728
4345	4345	Franța, care avea ambițiile ei, îi sunt limitate de Marea Britanie.	France, which had its ambitions, is limited by the United Kingdom.	0.7344147018116637	French maturity in Alexandria was simply taken into custody by the British.	0.53530353307724	-1.251512926089248
4346	4346	Avea funcții juridice, politice, militare și administrative.	She had legal, political, military and administrative functions.	-0.008379128829890106	Voivodship held military, administrative and legal tasks.	0.7317131161689758	-0.03918857786249106
4347	4347	Cine dorește pune un copil în brațele miresei, iar aceasta îi dăruiește un coc legat cu o fundiță, semn că va iubi copiii.	Who wants to put a child into the arms of the mire, and this plunges a coc connected with a funnel, a sign that she will love her children.	-1.1219197317090153	It is believed that wrapping the child as small as it is in coloured nappies will leave the dogs when it is large.	0.3728543817996979	-1.1890706241990465
4348	4348	Ea este gardianul satului și mama tuturor zânișoarelor.	It is the guardian of the husk and the mother of all clippers.	-0.5951643657111386	He is the sister of Allah and the protector of the believers.	0.40558019280433655	-1.5029936055388067
4349	4349	Vecinii arabi au declarat că vor ataca orice încercare de a crea un stat evreu cu război.	Arab neighbours have stated that they will attack any attempt to create a Jewish state with war.	0.8908488569735966	All Jews in the Middle East have been affected by war.	0.4468842148780823	1.0241836996243021
4350	4350	În Franța, problema cea mai dezbătută a fost cea socială, toți istoricii scriind despre istoria revoluției franceze.	In France, the most debated issue was the social one, with all historians writing about the history of the French revolution.	0.9179526248788461	The American revolution was, chronologically, the second great revolution of the modern age after the English Revolution and then followed by the French Revolution.	0.4489184319972992	0.8945328481379559
4351	4351	Deși Republica Moldova nu are drept ieșire la mare, portul Giurgiulești de pe Dunăre asigură transportul maritim.	Although the Republic of Moldova does not have its sea exit, the port of Giurgiulian on the Danube provides maritime transport.	-0.15214832270919496	Galatib is Romania's second, possible port with connection to the Black Sea, with Galats the Danube being a sea.	0.5290923714637756	-1.0161333750172843
4352	4352	La sfârșitul lunii mai, trupele elene sprijinite de cele franceze au declanșat un atac în regiunea cursului râului Skra, atac încununat de succes.	At the end of May, Greek troops supported by French troops triggered an attack in the Skra River price region, which was a successful attack.	0.6056032186585867	The country was finally going to fall in front of German forces deployed urgently in the fight against Greece.	0.499194860458374	0.9328130849764987
4353	4353	Ulterior, regatul franc a cunoscut mai multe dezbinări sub dinastia Merovingiană.	Later, the French King experienced several breakdowns under the Merovina dinasy.	-0.9513488265521243	After the reallocation of several allied divisions in Italy, they also attacked southern France.	0.4583209455013275	0.940988932270976
4354	4354	Sunt numeroase nume de familie păstrate din secolele anterioare, care se folosesc până în prezent.	There are numerous family names that have been kept since the previous centuries, which have been used to date.	0.5454647340847325	Few are those who preserve old habits.	0.4060269892215729	0.963070215186307
4355	4355	În secolul II d.H., mai mult de jumătate din clienții acestor cufere erau soldații.	In the II century H., more than half of the customers of these trunks were soldiers.	1.1389689345610707	In this way, the defenders had to improvise for receiving more soldiers.	0.3969888687133789	0.9712667260775228
4356	4356	Italia a fost numită uneori „cea mai mică Marea Putere” datorită industriei puțin dezvoltate și a armatei slabe.	This is because, as a result of the low-developed industry and the weak army, it was sometimes called the smallest.	-0.41289461556672297	This division of powers has led to confusion and chaos, on the front and in the country, and the army has become increasingly less effective.	0.45801734924316406	0.9785005066788145
4357	4357	Hîrtoapele de pe versanții flancurilor domoale ale blocurilor tectonice sunt mai puțin afectate de rîpe.	The slopes on the domoid side of the tectonic blocks are less affected by the rind.	-1.317868304877613	Restoration of the cross-tone vessel had higher ruination effects than its dodecagonal effect.	0.45101848244667053	-1.0903498641857512
4358	4358	Comandantul suprem al armatei a fost regele Nikola I.	The supreme army commander was King Nikola I.	1.0190889857815477	Montenegro's King Nikola I signed the decree to demobilise the army and fled to Italy.	0.565739631652832	0.9420024225418572
4359	4359	Primul meci internațional de fotbal a fost disputat între Anglia și Scoția la 30 noiembrie 1872.	The first international football match was disputed between England and Scotland on 30 November 1872.	0.9460840606740502	Since England, Scotland and Ireland in 1603, it appeared on a quarter of the shield of the United Kingdom.	0.5480722188949585	0.1359808498973403
4360	4360	Capelele de vest ale bisericilor au devenit cu timpul mai încăpătoare, cu turnuri și chiar cu o galerie pentru conducătorul laic.	The western ends of churches have become more stubbornly in time, with towers and even with a gallery for the secular driver.	-0.968274693290564	Worst work was being done with the stone and the brick, but church manufacturers, temple and palate hoped they would leave a durable benchmark for hindsight.	0.3960094749927521	-0.35844384464534707
4361	4361	Conform tratatului cu britanicii, comerțul american era redeschis în Indiile de Vest.	According to the treaty with the British, US trade was reopened in Western India.	0.733208994831668	British forces were forced to withdraw in India and Ceń.	0.5274828672409058	0.1968695085247297
4362	4362	Costa de la Luz detine multe terenuri de golf, dintre care 19 sunt pe lista de golf de aici cu detalii specifice sportului.	Costa from Luz detins many golf courses, 19 of which are on the list of golf courses here with specific details of sport.	-0.1898369145379233	This is where sport is facilitated by the indifferent class and, in particular, for those who practice golf courses, and is also land there.	0.45414575934410095	-1.0453288183269187
4363	4363	Chiar izbucnise un conflict social și religios dintre polonezi și ruteni.	A social and religious conflict between Poles and rodents had even emerged.	-1.6339570692970706	The Romanian Lord jure after the Eastern rival, even though the Polish King was a Catholic.	0.4751891791820526	-1.4987291858321141
4364	4364	contemplație și fapte, să nu o punem sub obroc, ca să nu fim	contemporary and deeds, let us not put it under the stalemate, not to be.	-1.1199294490489358	So they are not a current loan and imitation or a threat to the future.	0.34966009855270386	0.6726082626201043
4365	4365	Victoria poate fi obținută prin pinfall sau submission.	Victory can be achieved by either pinfall or joint.	-1.3284781541011232	Victory can be achieved either by pinfall or chill or by escaping from the cage.	0.7349563241004944	-0.11905250327177429
4366	4366	Reticențele mamei lui Zola au întârziat cu cinci ani oficializarea căsătoriei.	The reluctance of Zola's mother has been delayed by five years in the formalisation of marriage.	-0.5863890067888514	But, at the end of the powers, after five years away from his family, he accepted.	0.4157658517360687	0.9026577779148915
4367	4367	În timpul domniei lui Mihai Viteazul, serbii erau legați de glie.	During Mihai Viteaku's time, the serians were linked to the gum.	-1.1530089185522485	During that period they participated in competitions in Praid, Miercurea Ciuc, Gheorgheni, etc.	0.46057209372520447	0.9420350418169852
4368	4368	Industria textilă a fost lovită de Tratatul de la Eden, pentru că se permitea importul de produse britanice, textile, cu taxe de import reduse.	The textile industry was hit by the Eden Treaty because it allowed the importation of UK textile products with a reduced import duty.	0.7210083281608269	The textile industry was the first branch to benefit from the industrialisation, followed by the food industry.	0.433155357837677	1.084859744459952
4369	4369	măcar unitatea; ceea ce este deosebit este suportul.	at least unity; what is particularly support.	-0.7042480785199053	The Christian Democratic Party, on the opposite side, is losing some support.	0.30154478549957275	0.907800415931737
4370	4370	Baza aeriană era în principal un centru de antrenament.	The air base was mainly a training centre.	0.9786989157802685	The defensive system was mainly based on anti-aircraft artillery.	0.5069792866706848	0.922709296668314
4371	4371	Nu existau reglementări pentru condițiile de muncă.	There were no regulations for working conditions.	1.1438950256929854	The weapons of infantry were not adapted to the new conditions of the fight.	0.45090773701667786	0.5896392542891878
4372	4372	Numărul rușilor a scăzut în 15 ani cu 171.412 persoane sau cu 30,4%.	The number of Russians declined in 15 years by 171.412 persons or 30,4%.	0.6674986163412324	Approximately 16,60% of the population was less than 14 years old, 70,14% were 15-59 years old, and 13.26% more than 60 years old.	0.5118032097816467	0.6300912074871964
4373	4373	După două săptămâni de lupte crâncene, a apărut ca evident faptul că forțele iraniene nu au reușit să treacă de apărarea irakiană.	After two weeks of crazy struggles, it became apparent that Iranian forces failed to get through Iraqi defence.	0.6800006439778817	Aerophourated troops by Iranian commanders were parachuted behind Iraqi defence lines by surprising the enemy.	0.5323713421821594	-0.9790371672570694
4374	4374	Pol III a trimis imediat un semnal de alarmă către bateriile artileriei de coastă de pe Insula Rauøy.	Pol III immediately sent an alarm to the coastal artillery batteries on Rauøy Island.	0.8904748310286857	In Bergen, artillery in coastal forums opposed stronger resistance to ships in Group 3.	0.41721734404563904	0.7796380174143636
4375	4375	La groapă groparii primesc un vas și un colac de pomană.	They receive a vessel and a pump coat at thick.	-0.9486900731342226	The elephant's sharks have thick bases and thin tips.	0.3916831612586975	-0.22554095116796333
4376	4376	Evident, Schmitt încerca să se afirme prin formulări excesiv de tăioase.	Clearly, Schmitt was trying to assert himself in excessively quiet wordings.	0.5420242629462754	In Schmitt's conception, it is the sovereign that achieves and guarantees order.	0.37230542302131653	1.0855608849358993
4377	4377	SUA dețineau monopolul asupra armelor nucleare până la testarea bombei atomice de către sovietici în 1949.	The USA had a monopoly on nuclear weapons until the Soviet atomic bomb was tested in 1949.	1.0565330124891557	It has basically maintained a monopoly on relations with the USSR since 1956, which was crucial for its popularity.	0.4236206114292145	0.5474727695747745
4378	4378	Generalul Hamilton a mai cerut încă 95 000 de soldați.	General Hamilton has still asked for 95 000 soldiers.	0.08096899485252781	100 000 soldiers, of whom 50 000 regular troops.	0.5558189153671265	0.8868821110831896
4379	4379	În anii 1000 i.en., au ajuns în insulele Noua Caledonie, Vanuatu , Fiji, Samoa și Tonga, în Tahiti și Insulele Marchize.	In the 1970s, they reached the islands of New Caledonia, Vanuatu, Fiji, Samoa and Tonga, Tahiti and the Marchize Islands.	-1.5012482674109657	The Kingdom of Srivijaya in Sumatra conquered the Malaya peninsula and Cambodia under the khmers created the Queen of Angkor.	0.34519830346107483	-0.5791025834752475
4380	4380	La 23 februarie 1918, Troțki a fondat Armata Roșie.	On 23 February 1918, Tropitki founded the Red Army.	0.5278160468062029	In January and February 1944 Moltke and Canaris were arrested.	0.4000220000743866	1.0373388024950667
4381	4381	Portretul Victoriei Oteteleșanu este de o factură clasică caracterizată de lipsa detaliilor vestimentare.	The Commission takes note of the Commission's own assessment, which is based on the criteria laid down in Article 6 (1) (c) of the basic Regulation.	-2.232966014143108	As such, it is important to note that, on the basis of the criteria laid down in Article 6 (1) (c) of the basic Regulation, the Commission has adopted implementing measures.	0.7981385588645935	-2.268471865610925
4382	4382	Abia în 1824, muncitorilor li se recunoștea dreptul la grevă și la formarea asociațiilor.	Only in 1824 were the workers recognised the right to strike and the training of associations.	0.19228327825994293	As no one in the House objected, strikes remained illegal until 1864, and the first trade unions would only appear in 1884.	0.4922063946723938	1.095718059056591
4383	4383	În ciuda rezistenței, autoritățile de ocupație au reușit să relanseze producția de cărbuni și livrările către Franța.	Despite resistance, the occupying authorities have managed to revive coal production and supplies to France.	0.9293944244894524	The French have even managed to mobilise and equip two heavy tank divisions.	0.48731496930122375	0.8167478471110385
4384	4384	În 1824, armateiele generalului José de San Martín din Argentina și ale lui Simón Bolívar din Venezuela au înfrânt ultimele forțe spaniole.	In 1824, the armies of General José de San Martín in Argentina and Simón Bolívar in Venezuela defeated the latest Spanish forces.	1.0549519114624244	With the help of the Spanish and Maltese forces, the cavaries defeated and rejected the attack.	0.37333253026008606	0.5386798855119163
4385	4385	Ele pot accepta atât absolvenți de gimnaziu, fie absolvenți de liceu, acestea nu sunt clasificate în cadrul vreunui nivel de educație.	They can accept both secondary school graduates, or secondary school graduates, who are not classified as part of any level of education.	-0.49814347486493765	Following the completion of secondary school or secondary school, pupils have the possibility to go to university.	0.6021074056625366	0.8258325585627165
4386	4386	investiționale ale Parohiei Plevna, poate și prin prisma faptului că sediul	investments by the Plevna house, also in view of the fact that the headquarters are located	-0.2714864157514288	The successor of the CAP Plevna under the heading of the Agricultural Company Plevna	0.39381709694862366	-0.3224341465071841
4387	4387	Cetățenii americani erau încă tributari vechii Europe.	American citizens were still attributes to the old Europe.	0.2984044584781023	American citizens are protected as long as they respect the laws.	0.490373820066452	1.1133537532540956
4388	4388	Un volum emoționant, dedicat spațiului mirific dobrogean, unor ființe apropiate sufletului poetului.	An emotionating volume, dedicated to dobrogan myrific space, of persons close to the floor blast.	-1.4564394180722886	The press is becoming the echo of emotion encompassing a whole population.	0.46443837881088257	0.941389681239358
4389	4389	În 1764, terenul standard de 18 găuri a fost creat la St Andrews, atunci când membrii au terenul de la 22 la 18 găuri.	In 1764, the standard 18 holes were created in St Andrews, when the members have the ground from 22 to 18 holes.	0.6541546010884663	The deficit of 21 August 1873 was established for each body of infantry, as well as the model of the battalion fanatics.	0.3833877146244049	-0.6401744035526105
4390	4390	În Irlanda, reciclarea se practică pe scară largă și țara se mândrește cu a treia cea mai mare rată de reciclare a ambalajelor din Uniunea Europeană.	In Ireland, recycling is practised on a large scale and the country is proud of the third highest recycling rate of packaging in the European Union.	0.8284031273334086	In terms of per capita GDP, Ireland is one of the richest countries in the OECD and the EU.	0.4829096496105194	1.188879071563258
4391	4391	Pe de altă parte, punctul de vedere al lui Smend este descris ca fiind integrant, consensual și nedogmatic.	On the other hand, Smend's point of view is described as integrative, consensual and undogmatic.	0.674450339426345	This perspective, ultimately idealised, on the portrait, is claiming an emphatic language, which is ceremonious rhetoric.	0.37889009714126587	1.1055569048578164
4392	4392	Scotland.org, gateway oficial online pentru Scoția, gestionat de Guvernul Scoției.	Scotland.org, officially gateway online for Scotland managed by the Government of Scotland.	0.536867033762095	Together, they make up the government of Scotland, the executive branch of deconcentrated government.	0.6282901167869568	0.9977121051239176
4393	4393	Convingerile personale au fost influențate în mare măsură de Neoplatonism ; el se credea drept încarnarea lui Alexandru cel Mare.	Personal conversations were influenced to a large extent by Neoplatonism; he thought the imprisonment of Alexander the Mare.	-1.2977659016321719	French maturity in Alexandria was simply taken into custody by the British.	0.35379400849342346	-1.251512926089248
4394	4394	Se estimează că în Berlin au fost ascunși cam 2.000 de evrei până la sfârșitul războiului.	It is estimated that around 2 000 Jews were concealed in Berlin by the end of the war.	0.7656725675826536	Approximately 500 soldiers were disappeared and 2 000 prisoners of war died in German camps.	0.5615261197090149	0.853298958142792
4395	4395	Când Shin Rip a aflat de venirea japonezilor a decis să îi întâlnească pe câmpiile plate de lângă Chungju.	When Shin Rip learnt of the Japanese coming to meet the plenty of flat near Chungju.	-0.9282375087091737	The defeat of the Korean cavity in Imjin has released the Japanese path to Pyeongyang.	0.4702689051628113	-0.3980599375958391
4396	4396	"Cursul Siretului, ""apă cu toane"", cum o numește poporul este caracterizat de numeroase meandre și o luncă largă acoperită cu zăvoaie."	The Sidecree course, 'whitecoat water', as people call it, is characterised by many meats and a large Monday covered by snow.	-1.3370447834707557	The calendar stubles are characterised by broader manifestations, especially during winter festivals.	0.3488294184207916	-0.3813930884059053
4397	4397	De asemenea, ei călătoreau spre Britannia pentru a schimba diverse mărfuri pe cositor și argint.	They were also travelling to British to exchange various goods on the tin and silver.	0.08756966514881002	Three Dutch merchant vessels escorted British military vessels transferred gold ingots and diamond stocks to the UK.	0.5140072107315063	1.1788986343769363
4398	4398	Aceasta deoarece nu fusese niciodată emis un înscris habeas corpus pentru misionari.	It is because a registration habeas corpus had never been issued for missionaries.	0.8495528131246707	This is because the church did not pay them at all, and the noble did not pay off the church.	0.42033031582832336	-1.4642188722127942
4399	4399	Întreaga planificare strategică aliată a căzut în sarcina francezilor.	The entire strategic planning allied has been entrusted to the French.	0.363376995717847	Zealand has continued to fight through involvement with French troops.	0.5526784658432007	0.09106025517049088
4400	4400	Se dezvoltase o mișcare populară și politică crescândă pentru rezolvarea problemei și din ea a apărut politic de relocare a populației amerindiene.	A growing popular and political movement has been developed to solve the problem, and it has emerged politically from the relocation of the Indian population.	-0.6951178061440549	Immigration has also contributed to an increase in the Muslim and Hinduist population.	0.46322232484817505	0.8039519330400743
4401	4401	Zola este fascinat de teatru încă din tinerețea provensală.	Zola is fascinated by theatre from young people who come from.	-1.5287577892304773	Zola's youth, however, is also grounded by other passion.	0.5663570761680603	-0.2598195357841131
4402	4402	thumb220pxleft[[Scrisoarea lui Neacșu, cel mai vechi document conservat scris în limba română	Thumb220pxleft (NeacRed's letter, oldest document written in Romanian)	-1.7803395212700455	thumbleftCasa of Dostoievski in [Staraia Russa, Novgorod Region	0.383151650428772	0.13501144607813553
4403	4403	Amiralul musulman Zheng He a fost trimis în lungi călătorii năvale în India, țările arabe și Africa.	The Muslim Admiral Zheng He was sent on long journeys to India, Arab countries and Africa.	0.7812316993493864	India was trading profitably with Africa, the Ottoman Empire, Europe and China.	0.43983760476112366	0.9366126843632016
4404	4404	Sute de oameni au fost castrați în urma deciziilor judecătorești.	Hundreds of people were castrated as a result of judicial decisions.	0.9854633914369578	The process tended to degenerate, insofar as the decisions of the Court of Cassation were no longer taken into account.	0.5546663403511047	0.9577945076782742
4405	4405	Slovenii care locuiesc în teritorii care au căzut sub conducerea statelor vecine Italia, Austria și Ungaria au fost supuși asimilării.	Slovenia living in territories that fell under the leadership of neighbouring states Italy, Austria and Hungary were subject to assimilation.	0.22034426008485472	The human living of Slovenia is dispersed and uneven.	0.4367762506008148	0.7981926814537003
4406	4406	Aproximativ 20 de aeroporturi, care acum sunt nefolosite, pot fi modernizate spre a deschide transportul aerian.	Around 20 airports, which are now unused, can be upgraded to open up air transport.	0.7513648816523708	None of the airports conquered by the Germans could be used to supply and transport troops.	0.4398191571235657	0.7696820545367208
4407	4407	thumbrightVinul se produce în aproape toate regiunile Croației	thumbrightVinul is produced in almost all regions of Croatia	-0.5161075738999555	From the region, the country attracts tourists from Croatia and Serbia.	0.47228363156318665	0.8546407978784925
4408	4408	În 299 el a ocupat capitala Persiei, Ctesiphon .	In 299 he occupied the capital of Persia, Ctesiphon.	0.9827505376977177	In 395, the city became the official capital of the Roman Empire de Răst.	0.4829537272453308	-1.0760394407469154
4409	4409	Orașul Bălți a fost pionierul în construcția caselor particulare mari.	The city of Bălți was the pioneer in the construction of large private houses.	0.9163386883836496	The Municipality of Bălți has a unique historical heritage.	0.5600916743278503	0.7943069019858449
4410	4410	Spre sfârșitul anului 1920, Kafka se distanțează voit de Milena Jesenská.	In late 1920, Kafka is quite deliberately distant from Milena Jesenská.	0.3745533654714164	In 1920, the monarchist Kapp was repressed and in 1923, the Hitler's Here Hale is stifled.	0.438829630613327	-0.8511278194338123
4411	4411	250pxthumbleftÎn [[Liceul „Bolyai Farkas” din Târgu MureşColegiul Reformat au făcut studiile Gheorghe Șincai și Petru Maior	As a result, the Commission will take into account the small size of the Union and the small size of the Union, and will take into account the small size of the Union and the small size of the Union, as well as the small size of the Union.	-2.2730258818053626	This is because, at the same time, there is a large number of small and medium-sized individuals who are able to take advantage of the small size of small and medium-sized enterprises.	0.40638962388038635	-2.3652510723051647
